date,,cash_strat,mr_strat_1,tf_strat_1
2024-12-21 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-21 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-21 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-22 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-22 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-23 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-23 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-24 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-24 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-25 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-25 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-26 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-26 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-27 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-27 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-28 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-28 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 11:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 12:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 12:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 13:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 13:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 14:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 14:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 15:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 15:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 16:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 16:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 17:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 17:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 18:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 18:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 19:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 19:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 20:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 20:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 21:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 21:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 22:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 22:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-29 23:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-29 23:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 00:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 00:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 01:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 01:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 02:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 02:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 03:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 03:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 04:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 04:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 05:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 05:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 06:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 06:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 07:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 07:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 08:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 08:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 09:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 09:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 10:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 10:00:00,ETHUSDT,0.0,0.0,0.0
2024-12-30 11:00:00,BTCUSDT,0.0,0.0,0.0
2024-12-30 11:00:00,ETHUSDT,0.0,0.0,0.0
